level,start,end,tournament,match,p1_name,p1_race,p1_score,p2_score,p2_race,p2_name,link,prize
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,Bails,P,3,0,T,Polt,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,MaSa,T,3,1,P,Bails,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,Semper,T,3,1,Z,PandaBearMe,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,Pokebunny,T,0,3,P,Nina,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,JonSnow,Z,1,3,P,Nina,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,Semper,T,2,3,P,Nina,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,PiLiPiLi,P,2,3,P,Nina,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,MaSa,T,3,0,P,Nina,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
major,20160708,20160709,2016 WCS Summer Regional Challengers: North America,Bracket,Hydra,Z,3,0,T,MaSa,https://liquipedia.net/starcraft2/2016_WCS_Summer_Regional_Challengers/North_America,10000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Rail,P,3,2,P,FeaR,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,TLO,Z,3,0,Z,Elroye,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Rail,P,1,3,Z,TLO,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,SpeCial,T,3,0,T,InZaNe,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Lillekanin,T,0,3,Z,SortOf,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,SpeCial,T,2,3,Z,SortOf,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,TLO,Z,1,3,Z,SortOf,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Nerchio,Z,3,0,Z,Revolver,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,PtitDrogo,P,3,1,P,Tarrantius,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Nerchio,Z,3,1,P,PtitDrogo,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,ShoWTimE,P,3,2,T,Polt,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Elazer,Z,3,1,T,Optimus (player),https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,ShoWTimE,P,3,2,Z,Elazer,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Nerchio,Z,3,2,P,ShoWTimE,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,SortOf,Z,1,3,Z,Nerchio,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,VortiX,Z,3,1,P,Majestic,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,MaNa,P,2,3,Z,Reynor,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,VortiX,Z,2,3,Z,Reynor,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Jim,P,2,3,P,Lilbow,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Snute,Z,3,1,T,Bunny (Danish player),https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Lilbow,P,0,3,Z,Snute,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Reynor,Z,0,3,Z,Snute,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Hydra,Z,3,1,T,UThermal,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Neeb,P,3,0,T,Kelazhur,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Hydra,Z,0,3,P,Neeb,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Stephano,Z,3,0,P,Nina,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Bly,Z,0,3,T,MarineLorD,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Stephano,Z,0,3,T,MarineLorD,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Neeb,P,0,3,T,MarineLorD,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Snute,Z,0,3,T,MarineLorD,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
premier,20160714,20160716,2016 DreamHack Open: Valencia,Bracket,Nerchio,Z,4,0,T,MarineLorD,https://liquipedia.net/starcraft2/2016_DreamHack_Open/Valencia,50000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,TRUE,Z,2,0,T,Jason,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Sugar,T,0,2,P,Omgabanana,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,TRUE,Z,2,1,P,Omgabanana,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Suppy,Z,0,2,P,Bails,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Lucky (American Protoss),P,2,1,Z,Crayon,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Bails,P,2,1,P,Lucky (American Protoss),https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,TRUE,Z,3,1,P,Bails,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Kelazhur,T,2,0,T,TAGurPRGNANT,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,EJK,T,0,2,P,Virium,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Kelazhur,T,2,0,P,Virium,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Raze,T,0,2,T,Pokebunny,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,RuFF,T,2,1,P,MygraiN,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Pokebunny,T,1,2,T,RuFF,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,Kelazhur,T,3,1,T,RuFF,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
major,20160723,20160724,Cheesadelphia Summer 2016,Bracket,TRUE,Z,4,1,T,Kelazhur,https://liquipedia.net/starcraft2/Cheesadelphia_Summer_2016,4000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,ShoWTimE,P,3,1,Z,IAsonu,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,PtitDrogo,P,1,3,T,MaSa,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,ShoWTimE,P,3,2,T,MaSa,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,Neeb,P,3,0,Z,TooDming,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,Hydra,Z,3,0,Z,EnDerr,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,Neeb,P,3,0,Z,Hydra,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,ShoWTimE,P,0,3,P,Neeb,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,Snute,Z,0,3,T,UThermal,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,Elazer,Z,3,1,P,Nina,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,UThermal,T,3,1,Z,Elazer,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,ViOLet,Z,3,1,P,Has,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,Nerchio,Z,3,1,P,Cyan,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,ViOLet,Z,3,2,Z,Nerchio,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,UThermal,T,3,2,Z,ViOLet,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
premier,20160728,20160731,IEM Season XI - Shanghai,Bracket,Neeb,P,2,4,T,UThermal,https://liquipedia.net/starcraft2/IEM_Season_XI_-_Shanghai,50000
major,20160801,20160807,NEO Star League 2016 International,Group (Group A Matches),Silky,Z,0,2,T,uThermal,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group A Matches),Cyan,P,0,2,P,Has,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group A Matches),uThermal,T,2,0,P,Has,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group A Matches),Silky,Z,1,2,P,Cyan,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group A Matches),Has,P,0,2,P,Cyan,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group B Matches),Chick,T,0,2,Z,Bly,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group B Matches),Coffee,T,1,2,P,PartinG,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group B Matches),Bly,Z,0,2,P,PartinG,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group B Matches),Chick,T,2,1,T,Coffee,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group B Matches),Bly,Z,2,0,T,Chick,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group C Matches),TIME,T,0,2,Z,Snute,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group C Matches),Jieshi,P,0,2,T,MarineLorD,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group C Matches),Snute,Z,2,1,T,MarineLorD,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group C Matches),TIME,T,2,0,P,Jieshi,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group C Matches),MarineLorD,T,0,2,T,TIME,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group D Matches),TooDming,Z,2,0,P,PtitDrogo,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group D Matches),iAsonu,Z,0,2,Z,Scarlett,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group D Matches),TooDming,Z,1,2,Z,Scarlett,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group D Matches),PtitDrogo,P,2,1,Z,iAsonu,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Group (Group D Matches),TooDming,Z,1,2,P,PtitDrogo,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Bracket,UThermal,T,3,1,Z,Bly,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Bracket,Snute,Z,3,0,P,PtitDrogo,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Bracket,UThermal,T,3,4,Z,Snute,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Bracket,PartinG,P,2,3,P,Cyan,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Bracket,Scarlett,Z,3,0,T,TIME,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Bracket,Cyan,P,4,3,Z,Scarlett,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
major,20160801,20160807,NEO Star League 2016 International,Bracket,Snute,Z,4,0,P,Cyan,https://liquipedia.net/starcraft2/NEO_Star_League_2016_Season_1/International,62300
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,ShoWTimE,P,2,3,T,HeRoMaRinE,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Cham,Z,1,3,T,MarineLorD,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,HeRoMaRinE,T,3,2,T,MarineLorD,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,ViOLet,Z,3,2,T,Kelazhur,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,MaSa,T,0,3,T,SpeCial,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,ViOLet,Z,1,3,T,SpeCial,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,HeRoMaRinE,T,3,1,T,SpeCial,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Snute,Z,0,3,Z,TRUE,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Harstem,P,3,2,T,Iaguz,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,TRUE,Z,3,0,P,Harstem,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Hydra,Z,2,3,P,Welmu,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Has,P,2,3,P,MaNa,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Welmu,P,3,0,P,MaNa,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,TRUE,Z,3,0,P,Welmu,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,HeRoMaRinE,T,1,3,Z,TRUE,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Polt,T,3,1,P,ShaDoWn,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,SortOf,Z,1,3,Z,TooDming,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Polt,T,3,0,Z,TooDming,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Elazer,Z,3,2,Z,IAsonu,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,PtitDrogo,P,3,1,T,Bunny (Danish player),https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Elazer,Z,2,3,P,PtitDrogo,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Polt,T,3,2,P,PtitDrogo,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Nerchio,Z,3,1,T,Semper,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Nina,P,0,3,Z,Scarlett,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Nerchio,Z,2,3,Z,Scarlett,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Neeb,P,3,0,P,PiLiPiLi,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,UThermal,T,3,1,Z,Serral,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Neeb,P,3,1,T,UThermal,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Scarlett,Z,0,3,P,Neeb,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,Polt,T,3,1,P,Neeb,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
premier,20160812,20160814,2016 WCS Circuit: Summer Circuit Championship,Bracket,TRUE,Z,4,1,T,Polt,https://liquipedia.net/starcraft2/2016_WCS_Summer_Circuit_Championship,150000
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #1 Matches),ShoWTimE,P,2,0,T,Dayshi,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #1 Matches),Dayshi,T,2,1,T,GoOdy,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #1 Matches),ShoWTimE,P,2,0,T,GoOdy,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #2 Matches),uThermal,T,2,0,Z,Bly,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #2 Matches),GunGFuBanDa,P,1,2,Z,Bly,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #2 Matches),uThermal,T,2,3,Z,Bly,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #3 Matches),Harstem,P,2,1,P,NightEnD,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #3 Matches),Lambo,Z,0,2,P,NightEnD,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #3 Matches),Harstem,P,3,0,P,NightEnD,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #4 Matches),HeRoMaRinE,T,2,0,Z,TLO,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #4 Matches),TLO,Z,2,0,T,Beastyqt,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Group (Qualifier #4 Matches),HeRoMaRinE,T,3,2,Z,TLO,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Bracket,Bly,Z,1,2,P,ShoWTimE,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Bracket,Harstem,P,1,2,T,HeRoMaRinE,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Bracket,ShoWTimE,P,0,2,T,HeRoMaRinE,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Bracket,Bly,Z,0,2,P,Harstem,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Bracket,ShoWTimE,P,2,0,P,Harstem,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160819,20160820,Bonjwa Cup,Bracket,HeRoMaRinE,T,2,3,P,ShoWTimE,https://liquipedia.net/starcraft2/Bonjwa_Cup,6229
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group A Matches),SortOf,Z,2,1,P,Socke,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group A Matches),uThermal,T,0,2,P,Harstem,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group A Matches),SortOf,Z,2,0,P,Harstem,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group A Matches),Socke,P,1,2,T,uThermal,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group A Matches),Harstem,P,2,1,T,uThermal,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group B Matches),ShoWTimE,P,2,0,Z,Lambo,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group B Matches),Bly,Z,2,0,T,souL,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group B Matches),ShoWTimE,P,2,1,Z,Bly,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
major,20160809,20160827,World Cyber Arena 2016: Europe Qualifier,Group (Group B Matches),Lambo,Z,2,0,T,souL,https://liquipedia.net/starcraft2/World_Cyber_Arena_2016/Europe,15082
